Date,Jornada,EquipoLocal,ResultadoLocal,EquipoVisitante,ResultadoVisitante,EquipoJugador,Manager,NombreJugador,Posicion,Puntos,Suplente,Cambio,Goles,Asistencias,GolPropia,PenaltiMarcado,PenaltiFallado,PenaltiParado,Amarilla,Roja
2026-01-04,18,50,1,1,1,50,Maldinillo 💥,A. Budimir,4,2,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,50,1,1,1,1,Los marinero,N. Williams,4,1,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,50,1,1,1,1,Maldinillo 💥,I. Williams,4,1,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,50,1,1,1,1,Maldinillo 💥,Á. Berenguer,3,5,1,0,0,0,0,0,0,0,1,0
2026-01-04,18,50,1,1,1,1,MuchaSalsa,I. Ruiz De Galarreta,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,23,1,20,3,23,Chamacónicos,Á. Rodríguez,4,3,0,0,0,0,0,0,0,0,0,0
2026-01-04,18,23,1,20,3,23,De la Guettir FC,G. Valera,3,4,0,0,0,0,0,0,0,0,1,0
2026-01-04,18,23,1,20,3,23,De la Guettir FC,I. Peña,1,2,0,0,0,0,0,0,0,0,0,0
2026-01-04,18,23,1,20,3,23,De la Guettir FC,D. Affengruber,2,2,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,23,1,20,3,23,Libre,M. Aguado,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,23,1,20,3,23,Maldinillo 💥,A. Febas,3,5,0,0,0,1,0,0,0,0,1,0
2026-01-04,18,23,1,20,3,23,MuchaSalsa,P. Bigas,2,4,0,0,0,0,0,0,0,0,1,0
2026-01-04,18,23,1,20,3,23,MuchaSalsa,Á. Núñez,2,3,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,23,1,20,3,20,Dani,S. Comesaña,3,5,0,0,0,0,0,0,0,0,1,0
2026-01-04,18,23,1,20,3,20,Dani,A. Moleiro,3,11,0,0,1,0,0,0,0,0,0,0
2026-01-04,18,23,1,20,3,20,Jotabetrbb,A. Pérez,4,2,0,1,0,0,0,0,0,0,1,0
2026-01-04,18,23,1,20,3,20,Maldinillo 💥,L. Júnior,1,4,0,0,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,8,Dani,E. Expósito,3,6,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,8,Jotabetrbb,F. Calero,2,5,0,0,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,8,Libre,P. Milla,4,5,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,8,Los marinero,R. Fernández,4,5,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,8,Maldinillo 💥,C. Romero,2,7,0,0,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,Dani,A. Balde,2,6,0,0,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,Dani,L. Yamal,4,5,0,0,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,De la Guettir FC,F. Torres,4,1,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,Jotabetrbb,G. Martín,2,5,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,Los marinero,Pedri,3,3,1,0,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,Maldinillo 💥,Raphinha,4,1,0,1,0,0,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,Maldinillo 💥,F. López,3,9,1,0,0,2,0,0,0,0,0,0
2026-01-04,18,8,0,3,2,3,Maldinillo 💥,P. Cubarsi,2,5,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,17,0,12,3,17,Jotabetrbb,B. Mendy,3,2,0,0,0,0,0,0,0,0,1,0
2026-01-05,18,17,0,12,3,17,Libre,A. Sánchez,4,0,0,0,0,0,0,0,0,0,1,0
2026-01-05,18,17,0,12,3,17,Los marinero,D. Sow,3,-2,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,17,0,12,3,17,Los marinero,O. Vlachodimos,1,2,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,17,0,12,3,12,Libre,A. Matturro,2,3,1,0,0,0,0,0,0,0,0,0
2026-01-05,18,15,5,4,1,15,Chamacónicos,A. Rüdiger,2,4,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,15,5,4,1,15,Jotabetrbb,V. Júnior,4,4,0,1,0,0,0,0,0,0,1,0
2026-01-05,18,15,5,4,1,15,Libre,A. Tchouaméni,3,5,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,15,5,4,1,15,Libre,J. Bellingham,3,4,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,15,5,4,1,4,Chamacónicos,C. Hernández,4,10,0,0,1,0,0,0,0,0,0,0
2026-01-05,18,15,5,4,1,4,Chamacónicos,R. Riquelme,3,5,1,0,0,0,0,0,0,0,0,0
2026-01-05,18,15,5,4,1,4,Libre,A. Ruibal,2,3,0,1,0,1,0,0,0,0,0,0
2026-01-05,18,48,1,1370,1,48,Chamacónicos,A. Blanco,3,3,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,48,1,1370,1,48,De la Guettir FC,C. Gonçalves,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,48,1,1370,1,48,Juanba,P. Ibáñez,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,48,1,1370,1,48,Libre,A. Sivera,1,7,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,48,1,1370,1,1370,Dani,A. Escandell,1,6,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,48,1,1370,1,1370,Jotabetrbb,D. Costas,2,5,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,408,1,222,2,408,Chamacónicos,V. Muriqi,4,7,0,0,0,0,0,1,0,0,0,0
2026-01-05,18,408,1,222,2,408,Dani,M. Valjent,2,3,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,408,1,222,2,222,De la Guettir FC,T. Lemar,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,408,1,222,2,222,MuchaSalsa,V. Reis,2,6,0,0,0,1,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,16,De la Guettir FC,J. Martin,2,3,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,16,Libre,M. Oyarzabal,4,4,0,0,0,0,0,0,0,0,1,0
2026-01-05,18,16,1,2,1,16,Los marinero,C. Soler,3,3,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,Dani,P. Barrios,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,De la Guettir FC,A. Griezmann,4,0,1,0,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,De la Guettir FC,A. Baena,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,Jotabetrbb,J. Oblak,1,7,0,0,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,Jotabetrbb,J. Álvarez,4,-1,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,Juanba,R. Le Normand,2,0,1,0,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,Juanba,G. Simeone,3,5,0,0,0,1,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,Maldinillo 💥,Koke,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-05,18,16,1,2,1,2,Maldinillo 💥,M. Llorente,2,3,0,0,0,0,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,9,Libre,M. Arambarri,3,4,0,0,0,1,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,9,MuchaSalsa,D. Soria,1,2,0,0,0,0,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,9,MuchaSalsa,L. Milla,3,5,0,0,0,0,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,16,De la Guettir FC,J. Martin,2,6,0,0,0,0,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,16,Libre,M. Oyarzabal,4,1,0,0,0,0,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,16,Libre,J. Aramburu,2,11,0,0,1,0,0,0,0,0,1,0
2026-01-10,19,9,1,16,2,16,Libre,J. Gorrotxategi,3,2,1,0,0,0,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,16,Los marinero,C. Soler,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-10,19,9,1,16,2,16,Los marinero,G. Guedes,4,3,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,1370,1,4,1,1370,Dani,A. Escandell,1,6,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,1370,1,4,1,1370,Libre,S. Colombatto,3,6,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,1370,1,4,1,4,Chamacónicos,G. Lo Celso,3,11,0,0,1,0,0,0,0,0,0,0
2026-01-11,19,1370,1,4,1,4,Dani,C. Hernández,4,6,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,1370,1,4,1,4,Los marinero,V. Gómez,2,5,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,20,3,48,1,20,Dani,G. Moreno,4,10,1,0,1,0,0,0,0,0,0,0
2026-01-11,19,20,3,48,1,20,Dani,S. Comesaña,3,3,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,20,3,48,1,20,De la Guettir FC,N. Pépé,4,3,1,0,0,0,0,0,0,0,0,0
2026-01-11,19,20,3,48,1,20,De la Guettir FC,R. Veiga,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,20,3,48,1,20,Juanba,T. Buchanan,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,20,3,48,1,20,Maldinillo 💥,L. Júnior,1,2,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,20,3,48,1,48,Juanba,P. Ibáñez,3,6,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,222,1,50,0,222,De la Guettir FC,V. Vanat,4,10,0,1,1,0,0,0,0,0,1,0
2026-01-11,19,222,1,50,0,222,Jotabetrbb,I. Martín,3,4,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,222,1,50,0,222,Los marinero,B. Gil,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,222,1,50,0,222,Maldinillo 💥,A. Martínez,2,6,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,222,1,50,0,222,MuchaSalsa,V. Reis,2,5,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,222,1,50,0,50,Chamacónicos,S. Herrera,1,4,0,0,0,0,0,0,0,0,1,0
2026-01-11,19,222,1,50,0,50,Chamacónicos,J. Moncayola,3,2,0,1,0,0,0,0,0,0,1,0
2026-01-11,19,222,1,50,0,50,Chamacónicos,A. Bretones,2,2,1,0,0,0,0,0,0,0,0,0
2026-01-11,19,222,1,50,0,50,Jotabetrbb,V. Muñoz,4,3,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,19,De la Guettir FC,A. Danjuma,4,2,1,0,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,19,Jotabetrbb,D. López,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,19,Jotabetrbb,A. Almeida,3,1,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,19,Libre,C. Tárrega,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,19,Los marinero,L. Rioja,3,4,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,19,Los marinero,T. Correia,2,2,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,23,De la Guettir FC,G. Valera,3,3,0,0,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,23,Maldinillo 💥,A. Febas,3,6,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,23,MuchaSalsa,P. Bigas,2,6,0,1,0,0,0,0,0,0,0,0
2026-01-11,19,19,1,23,1,23,MuchaSalsa,Á. Núñez,2,4,0,1,0,0,0,0,0,0,1,0
2026-01-12,19,14,2,408,1,14,Chamacónicos,N. Mendy,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-12,19,14,2,408,1,14,Dani,A. Rațiu,2,2,0,1,0,0,0,0,0,0,0,0
2026-01-12,19,14,2,408,1,14,De la Guettir FC,Á. García,3,9,0,1,0,1,0,0,0,0,0,0
2026-01-12,19,14,2,408,1,14,De la Guettir FC,P. Chavarría,2,4,0,0,0,0,0,0,0,0,0,0
2026-01-12,19,14,2,408,1,14,Libre,I. Balliu,2,4,1,0,0,0,0,0,0,0,0,0
2026-01-12,19,14,2,408,1,14,MuchaSalsa,G. Gumbau,3,3,1,0,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,12,Chamacónicos,J. Ander Olasagasti,3,2,1,0,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,12,Dani,J. Toljan,2,4,0,0,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,12,De la Guettir FC,C. Álvarez,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,12,Libre,M. Ryan,1,5,0,0,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,8,Dani,E. Expósito,3,7,0,0,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,8,Libre,P. Milla,4,2,0,1,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,8,Los marinero,R. Fernández,4,2,1,0,0,0,0,0,0,0,0,0
2026-01-12,19,12,1,8,1,8,Maldinillo 💥,K. García,4,2,0,1,0,0,0,0,0,0,1,0
2026-01-12,19,12,1,8,1,8,Maldinillo 💥,C. Romero,2,14,0,0,1,0,0,0,0,0,0,0
2026-01-13,19,17,0,5,1,17,Chamacónicos,D. Sow,3,2,0,0,0,0,0,0,0,0,0,0
2026-01-13,19,17,0,5,1,17,Jotabetrbb,J. Ángel Carmona,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-13,19,17,0,5,1,17,Los marinero,O. Vlachodimos,1,7,0,0,0,0,0,0,0,0,0,0
2026-01-13,19,17,0,5,1,5,Chamacónicos,S. Carreira,2,1,1,0,0,0,0,0,0,0,0,0
2026-01-13,19,17,0,5,1,5,Juanba,I. Moriba,3,6,0,0,0,0,0,0,0,0,1,0
2026-01-13,19,17,0,5,1,5,Juanba,B. Zaragoza,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-13,19,17,0,5,1,5,Juanba,I. Radu,1,4,0,0,0,0,0,0,0,0,0,0
2026-01-17,20,8,0,222,2,8,Chamacónicos,J. Carreras,3,5,1,0,0,0,0,0,0,0,1,0
2026-01-17,20,8,0,222,2,8,Dani,E. Expósito,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-17,20,8,0,222,2,8,Jotabetrbb,F. Calero,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-17,20,8,0,222,2,8,Libre,P. Milla,4,1,0,1,0,0,0,0,0,0,0,0
2026-01-17,20,8,0,222,2,8,Los marinero,R. Fernández,4,2,0,0,0,0,0,0,0,0,0,0
2026-01-17,20,8,0,222,2,8,Maldinillo 💥,C. Romero,2,6,0,0,0,0,0,0,0,0,1,0
2026-01-17,20,8,0,222,2,8,MuchaSalsa,A. Roca,3,0,1,0,0,0,0,0,0,0,1,0
2026-01-17,20,8,0,222,2,222,Los marinero,T. Lemar,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-17,20,8,0,222,2,222,Maldinillo 💥,V. Tsygankov,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-17,20,8,0,222,2,222,MuchaSalsa,V. Reis,2,5,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,15,2,12,0,15,Chamacónicos,K. Mbappé,4,10,0,0,0,0,0,1,0,0,0,0
2026-01-18,20,15,2,12,0,15,Jotabetrbb,V. Júnior,4,2,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,15,2,12,0,15,Libre,A. Tchouaméni,3,3,0,0,0,0,0,0,0,0,1,0
2026-01-18,20,15,2,12,0,15,Libre,J. Bellingham,3,2,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,15,2,12,0,15,Los marinero,R. Asencio,2,13,0,1,1,0,0,0,0,0,0,0
2026-01-18,20,15,2,12,0,15,Maldinillo 💥,T. Courtois,1,3,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,15,2,12,0,12,Jotabetrbb,C. Álvarez,3,5,0,1,0,0,0,0,0,0,0,0
2026-01-18,20,408,3,1,2,408,Chamacónicos,V. Muriqi,4,19,0,0,2,0,0,1,1,0,0,0
2026-01-18,20,408,3,1,2,408,Dani,M. Morey,2,3,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,408,3,1,2,1,Chamacónicos,M. Jauregizar,3,4,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,408,3,1,2,1,Los marinero,N. Williams,4,9,0,1,1,0,0,0,0,0,0,0
2026-01-18,20,408,3,1,2,1,MuchaSalsa,I. Ruiz De Galarreta,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-18,20,50,3,1370,2,50,Chamacónicos,S. Herrera,1,4,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,50,3,1370,2,50,Chamacónicos,A. Oroz,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-18,20,50,3,1370,2,50,Dani,J. Galán,2,5,0,0,0,1,0,0,0,0,0,0
2026-01-18,20,50,3,1370,2,1370,Dani,A. Escandell,1,3,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,50,3,1370,2,1370,Jotabetrbb,D. Costas,2,2,0,0,0,0,0,0,0,0,1,0
2026-01-18,20,4,2,20,0,4,Chamacónicos,R. Riquelme,3,2,1,0,0,0,0,0,0,0,1,0
2026-01-18,20,4,2,20,0,4,Libre,A. Ruibal,2,15,0,0,1,0,0,0,0,0,0,0
2026-01-18,20,4,2,20,0,4,Libre,A. Santos,4,4,0,1,0,1,0,0,0,0,0,0
2026-01-18,20,4,2,20,0,4,Los marinero,V. Gómez,2,3,0,0,0,0,0,0,0,0,1,0
2026-01-18,20,4,2,20,0,20,Dani,A. Moleiro,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-18,20,4,2,20,0,20,Dani,S. Mouriño,2,2,1,0,0,0,0,0,0,0,1,0
2026-01-18,20,4,2,20,0,20,Dani,G. Mikautadze,4,3,0,0,0,0,0,0,0,0,0,0
2026-01-18,20,4,2,20,0,20,Jotabetrbb,A. Pérez,4,2,1,0,0,0,0,0,0,0,0,0
2026-01-18,20,4,2,20,0,20,Juanba,T. Buchanan,3,4,0,1,0,0,0,0,0,0,0,0
2026-01-18,20,4,2,20,0,20,Los marinero,S. Cardona,2,1,1,0,0,0,0,0,0,0,0,0
2026-01-18,20,4,2,20,0,20,Maldinillo 💥,G. Moreno,4,4,0,1,0,0,0,0,0,0,0,0
2026-01-19,20,9,0,19,1,9,Chamacónicos,J. Iglesias,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,9,0,19,1,9,MuchaSalsa,D. Soria,1,2,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,9,0,19,1,9,MuchaSalsa,L. Milla,3,4,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,9,0,19,1,19,Dani,U. Sadiq,4,2,1,0,0,0,0,0,0,0,1,0
2026-01-19,20,2,1,48,0,2,Dani,P. Barrios,3,7,0,0,0,1,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,De la Guettir FC,A. Griezmann,4,2,1,0,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,De la Guettir FC,A. Baena,3,5,1,0,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,Jotabetrbb,J. Oblak,1,4,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,Jotabetrbb,J. Álvarez,4,4,0,1,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,Juanba,R. Le Normand,2,2,1,0,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,Juanba,G. Simeone,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,Maldinillo 💥,Koke,3,2,1,0,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,2,Maldinillo 💥,M. Llorente,2,5,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,48,Juanba,P. Ibáñez,3,2,0,1,0,0,0,0,0,0,1,0
2026-01-19,20,2,1,48,0,48,Libre,A. Sivera,1,3,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,2,1,48,0,48,Libre,V. Parada,2,4,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,5,Chamacónicos,S. Carreira,2,13,0,0,1,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,5,Jotabetrbb,C. Starfelt,2,7,0,1,0,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,5,Juanba,I. Moriba,3,3,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,5,Juanba,B. Zaragoza,3,12,0,0,0,0,0,1,0,0,0,0
2026-01-19,20,5,3,14,0,5,Juanba,I. Radu,1,6,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,5,Los marinero,J. Rodríguez,2,3,0,1,0,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,14,Chamacónicos,N. Mendy,2,-8,0,0,0,0,0,0,0,0,0,1
2026-01-19,20,5,3,14,0,14,De la Guettir FC,Á. García,3,1,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,14,De la Guettir FC,P. Chavarría,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,5,3,14,0,14,Los marinero,I. Palazón,3,2,0,1,0,0,0,0,0,0,1,0
2026-01-19,20,16,2,3,1,16,De la Guettir FC,J. Martin,2,3,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,16,2,3,1,16,Libre,M. Oyarzabal,4,10,0,0,1,0,0,0,0,0,0,0
2026-01-19,20,16,2,3,1,16,Los marinero,C. Soler,3,-3,0,0,0,1,0,0,0,0,0,1
2026-01-19,20,16,2,3,1,3,Dani,E. García,2,5,0,0,0,0,0,0,0,0,1,0
2026-01-19,20,16,2,3,1,3,Dani,L. Yamal,4,11,0,0,0,1,0,0,0,0,0,0
2026-01-19,20,16,2,3,1,3,De la Guettir FC,F. Torres,4,3,0,1,0,0,0,0,0,0,0,0
2026-01-19,20,16,2,3,1,3,Jotabetrbb,D. Olmo,3,7,0,1,0,0,0,0,0,0,0,0
2026-01-19,20,16,2,3,1,3,Jotabetrbb,G. Martín,2,3,1,0,0,0,0,0,0,0,0,0
2026-01-19,20,16,2,3,1,3,Los marinero,Pedri,3,8,0,0,0,0,0,0,0,0,0,0
2026-01-19,20,16,2,3,1,3,Maldinillo 💥,F. López,3,6,0,0,0,0,0,0,0,0,1,0
2026-01-19,20,16,2,3,1,3,Maldinillo 💥,P. Cubarsi,2,4,0,1,0,0,0,0,0,0,0,0
2026-01-20,20,23,2,17,2,23,Chamacónicos,Á. Rodríguez,4,3,0,0,0,0,0,0,0,0,0,0
2026-01-20,20,23,2,17,2,23,De la Guettir FC,G. Valera,3,12,0,1,1,0,0,0,0,0,0,0
2026-01-20,20,23,2,17,2,23,De la Guettir FC,I. Peña,1,6,0,0,0,0,0,0,0,0,0,0
2026-01-20,20,23,2,17,2,23,De la Guettir FC,D. Affengruber,2,6,0,0,0,0,0,0,0,0,0,0
2026-01-20,20,23,2,17,2,23,Libre,M. Aguado,3,4,0,0,0,1,0,0,0,0,0,0
2026-01-20,20,23,2,17,2,23,Maldinillo 💥,A. Febas,3,12,0,1,1,0,0,0,0,0,0,0
2026-01-20,20,23,2,17,2,17,Los marinero,O. Vlachodimos,1,7,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,12,3,23,2,12,Chamacónicos,E. Eyong,4,-1,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,12,3,23,2,12,Jotabetrbb,C. Álvarez,3,5,0,1,0,0,0,0,0,0,1,0
2026-01-27,21,12,3,23,2,23,Dani,G. Diangana,3,1,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,12,3,23,2,23,De la Guettir FC,G. Valera,3,2,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,12,3,23,2,23,De la Guettir FC,I. Peña,1,3,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,12,3,23,2,23,De la Guettir FC,D. Affengruber,2,3,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,12,3,23,2,23,Juanba,A. Silva,4,1,1,0,0,0,0,0,0,0,1,0
2026-01-27,21,12,3,23,2,23,Libre,M. Aguado,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,12,3,23,2,23,Maldinillo 💥,A. Febas,3,3,0,0,0,0,0,0,0,0,1,0
2026-01-27,21,14,1,50,3,14,De la Guettir FC,Á. García,3,1,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,14,De la Guettir FC,P. Chavarría,2,3,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,14,De la Guettir FC,C. Martín,3,1,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,14,Los marinero,I. Palazón,3,6,0,1,0,1,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,50,Chamacónicos,S. Herrera,1,3,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,50,Chamacónicos,A. Oroz,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,50,Chamacónicos,F. Boyomo,2,4,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,50,Dani,J. Galán,2,7,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,50,Dani,V. Muñoz,4,7,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,50,Libre,R. García,3,3,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,14,1,50,3,50,Libre,J. Herrando,2,3,0,0,0,1,0,0,0,0,1,0
2026-01-27,21,19,3,8,2,19,Los marinero,F. Ugrinic,3,5,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,19,3,8,2,19,MuchaSalsa,J. Vázquez,2,2,0,0,0,0,0,0,0,0,1,0
2026-01-27,21,19,3,8,2,8,Chamacónicos,J. Carreras,3,2,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,19,3,8,2,8,Dani,E. Expósito,3,4,1,0,0,0,0,0,0,0,0,0
2026-01-27,21,19,3,8,2,8,Jotabetrbb,F. Calero,2,2,0,1,0,0,0,0,0,0,1,0
2026-01-27,21,19,3,8,2,8,Libre,P. Milla,4,0,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,19,3,8,2,8,Los marinero,R. Fernández,4,2,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,19,3,8,2,8,Maldinillo 💥,C. Romero,2,4,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,17,2,1,1,17,Los marinero,O. Vlachodimos,1,4,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,17,2,1,1,1,Chamacónicos,M. Jauregizar,3,3,0,1,0,0,0,0,0,0,0,0
2026-01-27,21,17,2,1,1,1,Dani,J. Areso,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,17,2,1,1,1,Libre,Y. Berchiche,2,2,0,0,0,0,0,0,0,0,0,0
2026-01-27,21,17,2,1,1,1,Los marinero,N. Williams,4,1,1,0,0,0,0,0,0,0,0,0
